Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Supplier;Manufacturer;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Summary;Description;Meta title;URL rewritten;Text when in stock;Text when backorder allowed;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Out of stock action;Available for order (0 = No, 1 = Yes)
462218;1;Ładowarka sieciowa Huawei HW-050100E2WB 1A ;Ładowarki;29.90;1;29.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<h2 style=""font-size: x-large;"">Oryginalna ładowarka Huawei</h2><p style=""text-align: justify;"">Huawei HW-050100E2W to uniwersalna w użyciu ładowarka sieciowa. Pozwala na szybkie i bezpieczne odnawianie energii we wszystkich urządzeniach mobilnych tej samej marki, a także wielu innych. Za jej pomocą możemy ładować nie tylko smartfony, ale również tablety lub czytniki e-booków. Napięcie wyjściowe prądu wynosi 5V, a jego natężenie 1A. Przekłada się to na szybkie i bezpieczne odnawianie energii. Ładowarka w formie adaptera nie zawiera dołączonego kabla. Posiada pojedynczy port USB, do którego samodzielnie możemy dobrać preferowany przewód ładujący o złączu kompatybilnym z naszym urządzeniem elektronicznym. Oznacza to, że ładowarka pasuje nie tylko do elektroniki pracującej w oparciu o system operacyjny Android, ale również iOS. Akcesorium występuje w estetycznym, białym kolorze. Obudowę cechuje prosty design i gładka, matowa powierzchnia. Niewielkie wymiary oraz zaledwie czterdziestogramowa waga decydują o pełnym komforcie użytkowania. Transport ładowarki nie stanowi żadnego problemu, dlatego z powodzeniem możemy zabrać ją ze sobą w podróż. </p> </div>";Ładowarka sieciowa Huawei HW-050100E2WB 1A ;ładowarka-sieciowa-huawei-hw-050100e2wb-1a-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/W/LAHW000E2WBBLK000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/W/LAHW000E2WBBLK000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/W/LAHW000E2WBBLK000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/W/LAHW000E2WBBLK000_p04.jpg;1;new;0;Chwilowo niedostępny;1
462220;1;Ładowarka sieciowa HTC TC E250 z kablem microUSB DC M410 1.0A ;Ładowarki;39.90;1;39.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<h2 style=""font-size: x-large;"">Ładowarka sieciowa HTC TC E250</h2><p style=""text-align: justify;"">HTC TC E250 to oryginalna ładowarka sieciowa od tajwańskiego producenta elektroniki. Występuje w formie adaptera kompatybilnego z dziesiątkami różnych modeli smartfonów, tabletów oraz czytników e-booków. Dołączony w zestawie kabel micro USB 1.0A został dedykowany w szczególności seriom smartfonów HTC Desire oraz One. Możemy jednak stosować go także do innych telefonów, czytników i tabletów posiadających złącze ładowania micro USB. Długość przewodu równa 100 cm pozwala na komfortową obsługę urządzenia w trakcie jego ładowania. W razie potrzeby do samej ładowarki w formie adaptera możemy podłączyć różne inne kable USB. Akcesorium występuje w czarnym, estetycznym kolorze. Posiada minimalistyczny design i jest bardzo lekkie, dlatego z łatwością zabierzemy je ze sobą w podróż. Profilowana, gładka obudowa prezentuje się nowocześnie i profesjonalnie. Wykonano ją z wytrzymałych materiałów wysokiej jakości i odpornych na uszkodzenia. Ze względu na małe wymiary ładowarki, możemy stosować ją także w listwie zasilającej.</p> </div>";Ładowarka sieciowa HTC TC E250 z kablem microUSB DC M410 1.0A ;ładowarka-sieciowa-htc-tc-e250-z-kablem-microusb-dc-m410-1.0a-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/C/LAHC000E25MWHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/C/LAHC000E25MWHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/C/LAHC000E25MWHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/H/C/LAHC000E25MWHT000_p04.jpg;1;new;0;Chwilowo niedostępny;1
462659;1;Ładowarka sieciowa Spingen F401 2,4A z 4 x USB ;Ładowarki;84.90;1;84.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka sieciowa Spingen F401 z czterema portami USB</h2><p style=""text-align: justify;"">Spingen F401 to uniwersalna ładowarka sieciowa, za pomocą której naładujesz nawet cztery urządzenia elektryczne w tym samym czasie. Jej duży atut stanowi kompatybilność ze wszystkimi urządzeniami ładowanymi przewodem z klasycznym złączem USB. Pierwszy i drugi port USB odnawia energię w baterii z napięciem 5 V i natężeniem 2,4 A. Drugi i trzeci port USB gwarantuje takie samo napięcie, ale mniejsze natężenie prądu 1 A. Można zatem dopasować parametry ładowania do wymagań danego urządzenia, na przykład smartfona, tabletu, czytnika e-booków czy smart watcha. Ładowarka posiada prosty, minimalistyczny design, który nie rzuca się w oczy i pasuje do każdego pomieszczenia. Białą obudowę o połyskującej powierzchni zdobi logo producenta. Dzięki wąskiej konstrukcji i wymiarom odpowiadającym wielkości standardowej karty bankowej wtyczkę można podłączyć do listwy zasilającej, nie zabierając miejsca na inne wtyczki. Stanowi to sporą oszczędność miejsca, na przykład w biurze lub w pokoju hotelowym. </p> </div>";Ładowarka sieciowa Spingen F401 2,4A z 4 x USB ;ładowarka-sieciowa-spingen-f401-2,4a-z-4-x-usb-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F401WHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F401WHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F401WHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F401WHT000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F401WHT000_p05.jpg;1;new;0;Chwilowo niedostępny;1
462660;1;Ładowarka sieciowa Spigen F111 2,4A z USB Quick Charge 3.0 ;Ładowarki;59.90;1;59.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka sieciowa Spigen F111 QC3.0 </h2><p style=""text-align: justify;"">Spigen F111 QC3.0 to jednoportowa ładowarka sieciowa, do której możesz podłączyć dowolny przewód o klasycznym złączu USB. Jest wobec tego kompatybilna z telefonami pracującymi zarówno w systemie operacyjnym iOS, jak i Android. Ładowarka ma prosty, minimalistyczny design. Biała obudowa o matowej powierzchni posiada niewielkie wymiary i nie rzuca się w oczy. Może pasować do każdego wnętrza o dowolnym wystroju, nie zabierając wiele miejsca. Spore udogodnienie stanowi dostęp do jednej z najpopularniejszych technologii szybkiego ładowania Quick Charge 3.0 opatentowanej przez firmę Qualcomm. Dzięki temu ładowarka szybciej odnawia energię w bateriach kompatybilnych urządzeń. Proces ładowania jest przyspieszony dzięki zwiększeniu napięcia prądu płynącego do urządzenia, w wyniku czego maksymalna moc prądu podczas ładowania wynosi aż 18W. Ponieważ ładowarka modyfikuje napięcie, jej stosowanie jest bezpieczne dla akumulatorów litowych. Mniej więcej do połowy pojemności baterii stosowany jest prąd o wysokim napięciu, a następnie zostaje ono ograniczone do bezpiecznego minimum. </p> </div>";Ładowarka sieciowa Spigen F111 2,4A z USB Quick Charge 3.0 ;ładowarka-sieciowa-spigen-f111-2,4a-z-usb-quick-charge-3.0-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F111WHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F111WHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F111WHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F111WHT000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/S/G/LASG000F111WHT000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439534;1;Ładowarka sieciowa Baseus Bojure 1A z USB i USB-C PD oraz kablem USB-C / Lightning ;Ładowarki;79.90;1;79.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Praktyczna ładowarka sieciowa</h2> <p style=""text-align: justify;"">Baseus Bojure to ładowarka sieciowa wyposażona w dwa porty USB: standardowy oraz typu C. Drugi port umożliwia odnawianie energii urządzeń, które obsługują technologię Power Delivery. Do zestawu dołączono wytrzymały przewód Baseus Tough, który dodatkowo przyspiesza proces ładowania. W efekcie smartfon taki jak iPhone X ciągu godziny ładuje się do 100%. Równolegle możemy uzupełnić stan baterii drugiego, dowolnego urządzenia, np. tabletu lub innego smartfonu. Ładowarkę wykonano z wytrzymałych materiałów odpornych na wysoką temperaturę oraz uszkodzenia mechaniczne. Dzięki inteligentnemu układowi zarządzania napięciem unikamy niepożądanego przeładowania sprzętu, a także przegrzania na skutek krótkich spięć. Zamiast tego akcesorium dostosowuje napięcie do konkretnego urządzenia, dysponując zakresem 100-240 V. Ładowarka posiada gładką, białą obudowę bez zbędnych wyróżników. Może ona pasować do każdego wnętrza, nie przyciągając nadmiernie naszej uwagi. Na korzyść ładowarki przemawiają także jej niewielkie wymiary. Dzięki nim możemy przykładowo podpiąć ją do listwy zasilającej wśród innych wtyczek. Akcesorium warto także zabrać ze sobą na wyjazd. </p> </div>";Ładowarka sieciowa Baseus Bojure 1A z USB i USB-C PD oraz kablem USB-C / Lightning ;ładowarka-sieciowa-baseus-bojure-1a-z-usb-i-usb-c-pd-oraz-kablem-usb-c-/-lightning-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSTCWHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSTCWHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSTCWHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSTCWHT000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSTCWHT000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439533;1;Ładowarka sieciowa Baseus Bojure z 2xUSB 23W Quick Charge 3.0 ;Ładowarki;49.90;1;49.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Szybka ładowarka sieciowa</h2> <p style=""text-align: justify;"">Baseus Bojure Dual USB to ładowarka sieciowa w formie adaptera z dwoma portami USB. Jeden z nich pozwala na odnawianie energii urządzeń, które obsługują technologię Quick Charge 3.0. Funkcja ta pozwala na uzyskanie ok 66% stanu baterii w ciągu godziny. Możemy więc w tym samym czasie ładować dwa różne sprzęty, na przykład telefon i tablet. Ładowarkę wykonano z wysokiej jakości, odpornych materiałów: poliwęglanu oraz tworzywa ABS. Wykazują one wytrzymałość pod kątem wysokich temperatur oraz ewentualnych upadków bądź uderzeń. Baseus Bojure posiada uniwersalny design. Biała, niewielka obudowa może pasować do każdego wnętrza i nie rzuca się w oczy. Nie zajmuje dużo miejsca, dlatego możemy podpiąć ją w dowolnym miejscu, a także zabrać ze sobą na wyjazd. Warto zwrócić również uwagę na szeroki zakres napięcia zasilania: od 100 do 240 V. Dzięki temu adapter może inteligentnie dostosowywać napięcie do danego modelu ładowanego sprzętu. W efekcie chronimy nasze urządzenia przed spięciami, które mogą prowadzić do przeładowania oraz przegrzania. </p> </div>";Ładowarka sieciowa Baseus Bojure z 2xUSB 23W Quick Charge 3.0 ;ładowarka-sieciowa-baseus-bojure-z-2xusb-23w-quick-charge-3.0-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSDUWHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSDUWHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSDUWHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSDUWHT000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000BSDUWHT000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439527;1;Ładowarka sieciowa Baseus Speed PPS z USB, USB-C PD3.0 QC3.0 45W i wyświetlaczem ;Ładowarki;89.90;1;89.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Szybka ładowarka sieciowa do telefonu</h2> <p style=""text-align: justify;"">Baseus Speed PPS to ładowarka sieciowa z wtyczką europejską, która stanowi podwójny adapter. Możemy podpiąć do niej klasyczne USB oraz USB typu C PD. Obok portów umieszczono wyświetlacz, który informuje o bieżącym napięciu ładowania. Ładowarka jest kompatybilna z technologiami szybkiego ładowania, takimi jak Power Delivery czy Quick Charge. Dzięki temu znaczne szybciej naładujemy nasze urządzenia. Wyposażono ją w przydatny czasowy wyłącznik. Możemy zatem ustawić czas, po którym ładowanie zostanie automatycznie zakończone. Równie użyteczna funkcja, to wyświetlanie przez ładowarkę informacji o tym, ile czasu pozostało do pełnego uzupełnienia stanu baterii. Ponieważ akcesorium posiada port USB typu C PD, naładujemy nim nie tylko smartfon, ale również większe urządzenie, takie jak tablet oraz laptop. Dysponujemy dwoma portami, dlatego jesteśmy w stanie ładować dwa różne sprzęty w tym samym czasie. Ładowarka gwarantuje ich pełne bezpieczeństwo, ponieważ posiada zabezpieczenia przed krótkimi spięciami, przeładowaniem oraz przegrzaniem. Na bieżąco dostosowuje bezpieczne napięcie od 100 do 240 V. </p> </div>";Ładowarka sieciowa Baseus Speed PPS z USB, USB-C PD3.0 QC3.0 45W i wyświetlaczem ;ładowarka-sieciowa-baseus-speed-pps-z-usb,-usb-c-pd3.0-qc3.0-45w-i-wyświetlaczem-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000ASPSBLK000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000ASPSBLK000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000ASPSBLK000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000ASPSBLK000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000ASPSBLK000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439529;1;Ładowarka sieciowa Baseus Speed PPS z 2 x USB Quick Charge 3.0 ;Ładowarki;69.90;1;69.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka z dwoma portami USB</h2> <p style=""text-align: justify;"">Baseus Speed PPS Quick charger to ładowarka sieciowa ze złączem europejskim, która pełni jednocześnie rolę adaptera. Umieszczono w niej dwa porty, czyli USB typu C PD i klasyczne USB. Dzięki nim w tym samym czasie możemy ładować dwa różne sprzęty elektroniczne. Co ważne, ładowarka jest kompatybilna z popularnymi technologiami szybkiego ładowania. Obsługuje zatem m.in. technologię Power Delivery, Quick Charge czy Adaptive Fast Charging. W efekcie ładowane urządzenie naładuje się kilkukrotnie szybciej niż w przypadku używania konwencjonalnej ładowarki. Poprzez USB PD naładujemy większy sprzęt, na przykład tablet, a nawet laptop - moc ładowania zostaje precyzyjnie dostosowana do konkretnego typu urządzenia. Ładowarkę wykonano z wytrzymałych materiałów: poliwęglanu oraz ABS. Wykazuje ona dużą odporność na nadmierne nagrzewanie się oraz ewentualne upadki lub uderzenia. Ładowane urządzenia także pozostają bezpieczne. Odpowiada za to inteligentny układ zarządzania w ładowarce, który dopasowuje bezpieczne napięcie prądu. Speed PPS Quick charger automatycznie się wyłącza po uzupełnieniu stanu baterii do 100%. </p> </div>";Ładowarka sieciowa Baseus Speed PPS z 2 x USB Quick Charge 3.0 ;ładowarka-sieciowa-baseus-speed-pps-z-2-x-usb-quick-charge-3.0-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SD2UBLK000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SD2UBLK000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SD2UBLK000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SD2UBLK000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SD2UBLK000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439531;1;Ładowarka sieciowa Baseus Speed PPS Quick z USB i USB-C PD Quick Charge 3.0 ;Ładowarki;69.90;1;69.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka z dwoma portami</h2> <p style=""text-align: justify;"">Baseus Speed PPS Quick charger to ładowarka sieciowa ze złączem europejskim, która pełni jednocześnie rolę adaptera. Umieszczono w niej dwa porty, czyli USB typu C PD i klasyczne USB. Dzięki nim w tym samym czasie możemy ładować dwa różne sprzęty elektroniczne. Co ważne, ładowarka jest kompatybilna z popularnymi technologiami szybkiego ładowania. Obsługuje zatem m.in. technologię Power Delivery, Quick Charge czy Adaptive Fast Charging. W efekcie ładowane urządzenie naładuje się kilkukrotnie szybciej niż w przypadku używania konwencjonalnej ładowarki. Poprzez USB PD naładujemy większy sprzęt, na przykład tablet, a nawet laptop - moc ładowania zostaje precyzyjnie dostosowana do konkretnego typu urządzenia. Ładowarkę wykonano z wytrzymałych materiałów: poliwęglanu oraz ABS. Wykazuje ona dużą odporność na nadmierne nagrzewanie się oraz ewentualne upadki lub uderzenia. Ładowane urządzenia także pozostają bezpieczne. Odpowiada za to inteligentny układ zarządzania w ładowarce, który dopasowuje bezpieczne napięcie prądu. Speed PPS Quick charger automatycznie się wyłącza po uzupełnieniu stanu baterii do 100%. </p> </div>";Ładowarka sieciowa Baseus Speed PPS Quick z USB i USB-C PD Quick Charge 3.0 ;ładowarka-sieciowa-baseus-speed-pps-quick-z-usb-i-usb-c-pd-quick-charge-3.0-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SPQCBLK000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SPQCBLK000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SPQCBLK000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SPQCBLK000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SPQCBLK000_p05.jpg;1;new;0;Chwilowo niedostępny;1
439526;1;Ładowarka sieciowa Baseus Speed PPS z USB-C PD i USB Quick Charge 3.0 ;Ładowarki;69.90;1;69.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka z dwoma portami </h2> <p style=""text-align: justify;"">Baseus Speed PPS to ładowarka sieciowa ze złączem europejskim, obsługująca technologię Quick Charge 3.0. Adapter zawiera dwa porty: klasyczne USB oraz USB typu C PD. W zestawie otrzymujemy również kabel USB typu C. Dzięki temu poprzez ładowarkę możemy naładować nie tylko smartfon, ale również większe urządzenia, takie jak tablety oraz laptopy. Ponieważ model Baseus Speed PPS jest kompatybilny z technologiami szybkiego ładowania, uzupełnianie stanu baterii przebiega znacznie szybciej niż w przypadku korzystania z klasycznych ładowarek. Akcesorium na bieżąco dopasowuje właściwe napięcie prądu do danego typu urządzenia oraz stanu naładowania baterii. Zakres napięcia wynosi od 100 do 240 V. Nie musimy zatem obawiać się przegrzania ładowanego sprzętu, krótkich spięć lub przeładowania baterii. Ładowarka jest również energooszczędna, ponieważ po uzupełnieniu stanu baterii do 100% automatycznie się wyłącza. Ponieważ akcesorium waży 92 g i posiada niewielkie wymiary, warto zabrać je ze sobą w podróż. Oszczędzamy w ten sposób miejsce, kompresując dwie różne ładowarki do jednej. </p> </div>";Ładowarka sieciowa Baseus Speed PPS z USB-C PD i USB Quick Charge 3.0 ;ładowarka-sieciowa-baseus-speed-pps-z-usb-c-pd-i-usb-quick-charge-3.0-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SSPQWHT000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SSPQWHT000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SSPQWHT000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SSPQWHT000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/B/A/LABA000SSPQWHT000_p05.jpg;1;new;0;Chwilowo niedostępny;1
445377;1;Ładowarka sieciowa Aukey PA-T13 36W z 2xUSB Quick Charge 3.0 i AiPower ;Ładowarki;99.90;1;99.90;0;;;;;Inna;Inna;100;1;10;0;both;;"<div class=""content-cms"" itemprop=""description"">
<p></p><h2 style=""font-size: x-large;"">Ładowarka z dwoma portami USB</h2> <p style=""text-align: justify;"">AUKEY PA-T13 to małych rozmiarów ładowarka sieciowa, która zawiera dwa porty USB. Każdy z nich to klasyczne USB typu A, ale jedno jest dodatkowo kompatybilne z funkcją Qualcom Quick Charge 3.0. Jeśli zatem posiadamy smartfon, którego bateria jest zgodna z takim standardem szybkiego ładowania, proces odnawiania energii będzie czterokrotnie szybszy. Moc ładowarki wynosi 34W, natomiast napięcie jest zmienne. Dzięki funkcji AiPower ładowarka samodzielnie dostosowuje bezpieczne napięcie do danego typu urządzenia oraz bieżącej pojemności baterii. Korzystając z AUKEY PA-T13, możemy więc mieć pewność, że żywotność baterii ładowanych przez nas urządzeń ulegnie wydłużeniu. Prostą, czarną obudowę akcesorium cechuje minimalistyczny, uniwersalny design. Z ładowarki możemy korzystać wyłącznie w domu, ale równie dobrze zabrać ją ze sobą w podróż. Nawet jeśli nie korzystamy ze sprawdzonego gniazdka elektrycznego, ponieważ znajdujemy się np. w hotelu, nie musimy obawiać się o bezpieczeństwo naszej baterii. Technologia AiPower zapewni ładowanemu urządzeniu optymalne napięcie, bez efektu przegrzewania się czy przeładowania. </p> </div>";Ładowarka sieciowa Aukey PA-T13 36W z 2xUSB Quick Charge 3.0 i AiPower ;ładowarka-sieciowa-aukey-pa-t13-36w-z-2xusb-quick-charge-3.0-i-aipower-;Dostępny w magazynie.;Możliwy do zamówienia.;1;https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p01.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p02.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p03.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p04.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p05.jpg,https://media.etuo.pl/catalog/product/cache/1/thumbnail/800x600/9df78eab33525d08d6e5fb8d27136e95/A/K/LAAK000PT13BLK000_p06.jpg;1;new;0;Chwilowo niedostępny;1
